signal,prompt,response,n_words,words_correct,correctness,hearing_loss,word,word_count
93a8511bf0978751e7317ddc,so i signed up with uncle sam,so i signed up with uncle sam,7,7,1.0,No Loss,uncle,1
93a8511bf0978751e7317ddc,so i signed up with uncle sam,so i signed up with uncle sam,7,7,1.0,No Loss,sam,1
a91c7a6b7a642d3a4ca198fe,thats what they say living the good life,thats what they say living the good life,8,8,1.0,No Loss,thats,1
a91c7a6b7a642d3a4ca198fe,thats what they say living the good life,thats what they say living the good life,8,8,1.0,No Loss,what,1
a91c7a6b7a642d3a4ca198fe,thats what they say living the good life,thats what they say living the good life,8,8,1.0,No Loss,they,1
a91c7a6b7a642d3a4ca198fe,thats what they say living the good life,thats what they say living the good life,8,8,1.0,No Loss,say,1
a91c7a6b7a642d3a4ca198fe,thats what they say living the good life,thats what they say living the good life,8,8,1.0,No Loss,living,1
a91c7a6b7a642d3a4ca198fe,thats what they say living the good life,thats what they say living the good life,8,8,1.0,No Loss,the,1
a91c7a6b7a642d3a4ca198fe,thats what they say living the good life,thats what they say living the good life,8,8,1.0,No Loss,good,1
a91c7a6b7a642d3a4ca198fe,thats what they say living the good life,thats what they say living the good life,8,8,1.0,No Loss,life,1
e9d0701d8fb5ea951b387234,shiver now it is nothing new,should or now theres nothing new,6,3,0.5,No Loss,shiver,1
e9d0701d8fb5ea951b387234,shiver now it is nothing new,should or now theres nothing new,6,3,0.5,No Loss,now,1
e9d0701d8fb5ea951b387234,shiver now it is nothing new,should or now theres nothing new,6,3,0.5,No Loss,it,1
e9d0701d8fb5ea951b387234,shiver now it is nothing new,should or now theres nothing new,6,3,0.5,No Loss,is,1
e9d0701d8fb5ea951b387234,shiver now it is nothing new,should or now theres nothing new,6,3,0.5,No Loss,nothing,1
e9d0701d8fb5ea951b387234,shiver now it is nothing new,should or now theres nothing new,6,3,0.5,No Loss,new,1
d0eacc282cc8a6b9d04f7ef5,praise for the man who stand up fighting,,8,0,0.0,Moderate,praise,1
d0eacc282cc8a6b9d04f7ef5,praise for the man who stand up fighting,,8,0,0.0,Moderate,for,1
d0eacc282cc8a6b9d04f7ef5,praise for the man who stand up fighting,,8,0,0.0,Moderate,the,1
d0eacc282cc8a6b9d04f7ef5,praise for the man who stand up fighting,,8,0,0.0,Moderate,man,1
d0eacc282cc8a6b9d04f7ef5,praise for the man who stand up fighting,,8,0,0.0,Moderate,who,1
d0eacc282cc8a6b9d04f7ef5,praise for the man who stand up fighting,,8,0,0.0,Moderate,stand,1
d0eacc282cc8a6b9d04f7ef5,praise for the man who stand up fighting,,8,0,0.0,Moderate,up,1
d0eacc282cc8a6b9d04f7ef5,praise for the man who stand up fighting,,8,0,0.0,Moderate,fighting,1
6d6f5587e67cf1379ddd2271,come on step up to the plate,come on step back on the playfield,7,4,0.5714285714,Moderate,come,1
6d6f5587e67cf1379ddd2271,come on step up to the plate,come on step back on the playfield,7,4,0.5714285714,Moderate,on,1
6d6f5587e67cf1379ddd2271,come on step up to the plate,come on step back on the playfield,7,4,0.5714285714,Moderate,step,1
6d6f5587e67cf1379ddd2271,come on step up to the plate,come on step back on the playfield,7,4,0.5714285714,Moderate,up,1
6d6f5587e67cf1379ddd2271,come on step up to the plate,come on step back on the playfield,7,4,0.5714285714,Moderate,to,1
6d6f5587e67cf1379ddd2271,come on step up to the plate,come on step back on the playfield,7,4,0.5714285714,Moderate,the,1
6d6f5587e67cf1379ddd2271,come on step up to the plate,come on step back on the playfield,7,4,0.5714285714,Moderate,plate,1
a52acf6131756c513ab67fd6,i ain't scared of no eternity,,6,0,0.0,Moderate,i,1
a52acf6131756c513ab67fd6,i ain't scared of no eternity,,6,0,0.0,Moderate,ain't,1
a52acf6131756c513ab67fd6,i ain't scared of no eternity,,6,0,0.0,Moderate,scared,1
a52acf6131756c513ab67fd6,i ain't scared of no eternity,,6,0,0.0,Moderate,of,1
a52acf6131756c513ab67fd6,i ain't scared of no eternity,,6,0,0.0,Moderate,no,1
a52acf6131756c513ab67fd6,i ain't scared of no eternity,,6,0,0.0,Moderate,eternity,1
434e83ee73723ca5b0d91e1b,there was a time i would suffer in silence,there was a time i would suffer in silence,9,9,1.0,No Loss,there,1
434e83ee73723ca5b0d91e1b,there was a time i would suffer in silence,there was a time i would suffer in silence,9,9,1.0,No Loss,was,1
434e83ee73723ca5b0d91e1b,there was a time i would suffer in silence,there was a time i would suffer in silence,9,9,1.0,No Loss,a,1
434e83ee73723ca5b0d91e1b,there was a time i would suffer in silence,there was a time i would suffer in silence,9,9,1.0,No Loss,time,1
434e83ee73723ca5b0d91e1b,there was a time i would suffer in silence,there was a time i would suffer in silence,9,9,1.0,No Loss,i,1
434e83ee73723ca5b0d91e1b,there was a time i would suffer in silence,there was a time i would suffer in silence,9,9,1.0,No Loss,would,1
434e83ee73723ca5b0d91e1b,there was a time i would suffer in silence,there was a time i would suffer in silence,9,9,1.0,No Loss,suffer,1
434e83ee73723ca5b0d91e1b,there was a time i would suffer in silence,there was a time i would suffer in silence,9,9,1.0,No Loss,in,1
434e83ee73723ca5b0d91e1b,there was a time i would suffer in silence,there was a time i would suffer in silence,9,9,1.0,No Loss,silence,1
e534ef3e740ef7424d98d94f,its like we are playing at life,its like were playing alive,7,3,0.4285714286,No Loss,its,1
e534ef3e740ef7424d98d94f,its like we are playing at life,its like were playing alive,7,3,0.4285714286,No Loss,like,1
e534ef3e740ef7424d98d94f,its like we are playing at life,its like were playing alive,7,3,0.4285714286,No Loss,we,1
e534ef3e740ef7424d98d94f,its like we are playing at life,its like were playing alive,7,3,0.4285714286,No Loss,are,1
e534ef3e740ef7424d98d94f,its like we are playing at life,its like were playing alive,7,3,0.4285714286,No Loss,playing,1
e534ef3e740ef7424d98d94f,its like we are playing at life,its like were playing alive,7,3,0.4285714286,No Loss,at,1
e534ef3e740ef7424d98d94f,its like we are playing at life,its like were playing alive,7,3,0.4285714286,No Loss,life,1
562528159ff858a00d036dfe,i do not want to i am not going to,,10,0,0.0,Moderate,i,1
562528159ff858a00d036dfe,i do not want to i am not going to,,10,0,0.0,Moderate,do,1
562528159ff858a00d036dfe,i do not want to i am not going to,,10,0,0.0,Moderate,not,1
562528159ff858a00d036dfe,i do not want to i am not going to,,10,0,0.0,Moderate,want,1
562528159ff858a00d036dfe,i do not want to i am not going to,,10,0,0.0,Moderate,to,1
562528159ff858a00d036dfe,i do not want to i am not going to,,10,0,0.0,Moderate,i,1
562528159ff858a00d036dfe,i do not want to i am not going to,,10,0,0.0,Moderate,am,1
562528159ff858a00d036dfe,i do not want to i am not going to,,10,0,0.0,Moderate,not,1
562528159ff858a00d036dfe,i do not want to i am not going to,,10,0,0.0,Moderate,going,1
562528159ff858a00d036dfe,i do not want to i am not going to,,10,0,0.0,Moderate,to,1
5f3d8656116d352b09638052,i want some like right now,right now,6,2,0.3333333333,Mild,i,1
5f3d8656116d352b09638052,i want some like right now,right now,6,2,0.3333333333,Mild,want,1
5f3d8656116d352b09638052,i want some like right now,right now,6,2,0.3333333333,Mild,some,1
5f3d8656116d352b09638052,i want some like right now,right now,6,2,0.3333333333,Mild,like,1
5f3d8656116d352b09638052,i want some like right now,right now,6,2,0.3333333333,Mild,right,1
5f3d8656116d352b09638052,i want some like right now,right now,6,2,0.3333333333,Mild,now,1
028e1a06507fc70481a40bb7,it fills me up as i embrace it,help me up inside and break this,8,2,0.25,Moderate,it,1
028e1a06507fc70481a40bb7,it fills me up as i embrace it,help me up inside and break this,8,2,0.25,Moderate,fills,1
028e1a06507fc70481a40bb7,it fills me up as i embrace it,help me up inside and break this,8,2,0.25,Moderate,me,1
028e1a06507fc70481a40bb7,it fills me up as i embrace it,help me up inside and break this,8,2,0.25,Moderate,up,1
028e1a06507fc70481a40bb7,it fills me up as i embrace it,help me up inside and break this,8,2,0.25,Moderate,as,1
028e1a06507fc70481a40bb7,it fills me up as i embrace it,help me up inside and break this,8,2,0.25,Moderate,i,1
028e1a06507fc70481a40bb7,it fills me up as i embrace it,help me up inside and break this,8,2,0.25,Moderate,embrace,1
028e1a06507fc70481a40bb7,it fills me up as i embrace it,help me up inside and break this,8,2,0.25,Moderate,it,1
ea90898bc338b921e74c7ea6,daring at her heart she is gone and swiped my heart,staring at her art she is gone and played my heart,11,8,0.7272727273,Moderate,daring,1
ea90898bc338b921e74c7ea6,daring at her heart she is gone and swiped my heart,staring at her art she is gone and played my heart,11,8,0.7272727273,Moderate,at,1
ea90898bc338b921e74c7ea6,daring at her heart she is gone and swiped my heart,staring at her art she is gone and played my heart,11,8,0.7272727273,Moderate,her,1
ea90898bc338b921e74c7ea6,daring at her heart she is gone and swiped my heart,staring at her art she is gone and played my heart,11,8,0.7272727273,Moderate,heart,1
ea90898bc338b921e74c7ea6,daring at her heart she is gone and swiped my heart,staring at her art she is gone and played my heart,11,8,0.7272727273,Moderate,she,1
ea90898bc338b921e74c7ea6,daring at her heart she is gone and swiped my heart,staring at her art she is gone and played my heart,11,8,0.7272727273,Moderate,is,1
ea90898bc338b921e74c7ea6,daring at her heart she is gone and swiped my heart,staring at her art she is gone and played my heart,11,8,0.7272727273,Moderate,gone,1
ea90898bc338b921e74c7ea6,daring at her heart she is gone and swiped my heart,staring at her art she is gone and played my heart,11,8,0.7272727273,Moderate,and,1
ea90898bc338b921e74c7ea6,daring at her heart she is gone and swiped my heart,staring at her art she is gone and played my heart,11,8,0.7272727273,Moderate,swiped,1
ea90898bc338b921e74c7ea6,daring at her heart she is gone and swiped my heart,staring at her art she is gone and played my heart,11,8,0.7272727273,Moderate,my,1
ea90898bc338b921e74c7ea6,daring at her heart she is gone and swiped my heart,staring at her art she is gone and played my heart,11,8,0.7272727273,Moderate,heart,1
bb397d4f52a0868e1ecd6874,come on all you workers and sing along with me,come on all you workers and sing along with me,10,10,1.0,Moderate,come,1
bb397d4f52a0868e1ecd6874,come on all you workers and sing along with me,come on all you workers and sing along with me,10,10,1.0,Moderate,on,1
bb397d4f52a0868e1ecd6874,come on all you workers and sing along with me,come on all you workers and sing along with me,10,10,1.0,Moderate,all,1
bb397d4f52a0868e1ecd6874,come on all you workers and sing along with me,come on all you workers and sing along with me,10,10,1.0,Moderate,you,1
bb397d4f52a0868e1ecd6874,come on all you workers and sing along with me,come on all you workers and sing along with me,10,10,1.0,Moderate,workers,1
bb397d4f52a0868e1ecd6874,come on all you workers and sing along with me,come on all you workers and sing along with me,10,10,1.0,Moderate,and,1
bb397d4f52a0868e1ecd6874,come on all you workers and sing along with me,come on all you workers and sing along with me,10,10,1.0,Moderate,sing,1
bb397d4f52a0868e1ecd6874,come on all you workers and sing along with me,come on all you workers and sing along with me,10,10,1.0,Moderate,along,1
bb397d4f52a0868e1ecd6874,come on all you workers and sing along with me,come on all you workers and sing along with me,10,10,1.0,Moderate,with,1
bb397d4f52a0868e1ecd6874,come on all you workers and sing along with me,come on all you workers and sing along with me,10,10,1.0,Moderate,me,1
e5c75e16e9bf6d0de759397e,insanity yeah i have tried my best to keep my mind,i will climb,11,1,0.0909090909,Mild,insanity,1
e5c75e16e9bf6d0de759397e,insanity yeah i have tried my best to keep my mind,i will climb,11,1,0.0909090909,Mild,yeah,1
e5c75e16e9bf6d0de759397e,insanity yeah i have tried my best to keep my mind,i will climb,11,1,0.0909090909,Mild,i,1
e5c75e16e9bf6d0de759397e,insanity yeah i have tried my best to keep my mind,i will climb,11,1,0.0909090909,Mild,have,1
e5c75e16e9bf6d0de759397e,insanity yeah i have tried my best to keep my mind,i will climb,11,1,0.0909090909,Mild,tried,1
e5c75e16e9bf6d0de759397e,insanity yeah i have tried my best to keep my mind,i will climb,11,1,0.0909090909,Mild,my,1
e5c75e16e9bf6d0de759397e,insanity yeah i have tried my best to keep my mind,i will climb,11,1,0.0909090909,Mild,best,1
e5c75e16e9bf6d0de759397e,insanity yeah i have tried my best to keep my mind,i will climb,11,1,0.0909090909,Mild,to,1
e5c75e16e9bf6d0de759397e,insanity yeah i have tried my best to keep my mind,i will climb,11,1,0.0909090909,Mild,keep,1
e5c75e16e9bf6d0de759397e,insanity yeah i have tried my best to keep my mind,i will climb,11,1,0.0909090909,Mild,my,1
e5c75e16e9bf6d0de759397e,insanity yeah i have tried my best to keep my mind,i will climb,11,1,0.0909090909,Mild,mind,1
b804981fd16e96fc3cd7d36f,waking in a field before the yard,in the fields of forty yards,7,1,0.1428571429,Mild,waking,1
b804981fd16e96fc3cd7d36f,waking in a field before the yard,in the fields of forty yards,7,1,0.1428571429,Mild,in,1
b804981fd16e96fc3cd7d36f,waking in a field before the yard,in the fields of forty yards,7,1,0.1428571429,Mild,a,1
b804981fd16e96fc3cd7d36f,waking in a field before the yard,in the fields of forty yards,7,1,0.1428571429,Mild,field,1
b804981fd16e96fc3cd7d36f,waking in a field before the yard,in the fields of forty yards,7,1,0.1428571429,Mild,before,1
b804981fd16e96fc3cd7d36f,waking in a field before the yard,in the fields of forty yards,7,1,0.1428571429,Mild,the,1
b804981fd16e96fc3cd7d36f,waking in a field before the yard,in the fields of forty yards,7,1,0.1428571429,Mild,yard,1
956363b5f2480a6909e5db2a,your body is a temple yeah right,you are body is a temple yeah right,7,7,1.0,No Loss,your,1
956363b5f2480a6909e5db2a,your body is a temple yeah right,you are body is a temple yeah right,7,7,1.0,No Loss,body,1
956363b5f2480a6909e5db2a,your body is a temple yeah right,you are body is a temple yeah right,7,7,1.0,No Loss,is,1
956363b5f2480a6909e5db2a,your body is a temple yeah right,you are body is a temple yeah right,7,7,1.0,No Loss,a,1
956363b5f2480a6909e5db2a,your body is a temple yeah right,you are body is a temple yeah right,7,7,1.0,No Loss,temple,1
956363b5f2480a6909e5db2a,your body is a temple yeah right,you are body is a temple yeah right,7,7,1.0,No Loss,yeah,1
956363b5f2480a6909e5db2a,your body is a temple yeah right,you are body is a temple yeah right,7,7,1.0,No Loss,right,1
4055e68a34213d92df350a44,ain't this the best of everyday,ain't this the best of better days,6,5,0.8333333333,No Loss,ain't,1
4055e68a34213d92df350a44,ain't this the best of everyday,ain't this the best of better days,6,5,0.8333333333,No Loss,this,1
4055e68a34213d92df350a44,ain't this the best of everyday,ain't this the best of better days,6,5,0.8333333333,No Loss,the,1
4055e68a34213d92df350a44,ain't this the best of everyday,ain't this the best of better days,6,5,0.8333333333,No Loss,best,1
4055e68a34213d92df350a44,ain't this the best of everyday,ain't this the best of better days,6,5,0.8333333333,No Loss,of,1
4055e68a34213d92df350a44,ain't this the best of everyday,ain't this the best of better days,6,5,0.8333333333,No Loss,everyday,1
c1007506bd466b52783f6c92,and the view is for free,i am the nearest too pain,6,1,0.1666666667,Moderate,and,1
c1007506bd466b52783f6c92,and the view is for free,i am the nearest too pain,6,1,0.1666666667,Moderate,the,1
c1007506bd466b52783f6c92,and the view is for free,i am the nearest too pain,6,1,0.1666666667,Moderate,view,1
c1007506bd466b52783f6c92,and the view is for free,i am the nearest too pain,6,1,0.1666666667,Moderate,is,1
c1007506bd466b52783f6c92,and the view is for free,i am the nearest too pain,6,1,0.1666666667,Moderate,for,1
c1007506bd466b52783f6c92,and the view is for free,i am the nearest too pain,6,1,0.1666666667,Moderate,free,1
4dc0dbffd0a46d1352ee1fec,trying to bike to the marina,marina,6,1,0.1666666667,Mild,trying,1
4dc0dbffd0a46d1352ee1fec,trying to bike to the marina,marina,6,1,0.1666666667,Mild,to,1
4dc0dbffd0a46d1352ee1fec,trying to bike to the marina,marina,6,1,0.1666666667,Mild,bike,1
4dc0dbffd0a46d1352ee1fec,trying to bike to the marina,marina,6,1,0.1666666667,Mild,to,1
4dc0dbffd0a46d1352ee1fec,trying to bike to the marina,marina,6,1,0.1666666667,Mild,the,1
4dc0dbffd0a46d1352ee1fec,trying to bike to the marina,marina,6,1,0.1666666667,Mild,marina,1
ba31675c19ba88edf6b70f48,see the girl by the sycamore tree,,7,0,0.0,No Loss,see,1
ba31675c19ba88edf6b70f48,see the girl by the sycamore tree,,7,0,0.0,No Loss,the,1
ba31675c19ba88edf6b70f48,see the girl by the sycamore tree,,7,0,0.0,No Loss,girl,1
ba31675c19ba88edf6b70f48,see the girl by the sycamore tree,,7,0,0.0,No Loss,by,1
ba31675c19ba88edf6b70f48,see the girl by the sycamore tree,,7,0,0.0,No Loss,the,1
ba31675c19ba88edf6b70f48,see the girl by the sycamore tree,,7,0,0.0,No Loss,sycamore,1
ba31675c19ba88edf6b70f48,see the girl by the sycamore tree,,7,0,0.0,No Loss,tree,1
08f53383442e396203b3a318,your new love should bring you tears,,7,0,0.0,Mild,your,1
08f53383442e396203b3a318,your new love should bring you tears,,7,0,0.0,Mild,new,1
08f53383442e396203b3a318,your new love should bring you tears,,7,0,0.0,Mild,love,1
08f53383442e396203b3a318,your new love should bring you tears,,7,0,0.0,Mild,should,1
08f53383442e396203b3a318,your new love should bring you tears,,7,0,0.0,Mild,bring,1
08f53383442e396203b3a318,your new love should bring you tears,,7,0,0.0,Mild,you,1
08f53383442e396203b3a318,your new love should bring you tears,,7,0,0.0,Mild,tears,1
7052b7335d75d26757bccf68,make it a great song,taking a break from,5,1,0.2,Moderate,make,1
7052b7335d75d26757bccf68,make it a great song,taking a break from,5,1,0.2,Moderate,it,1
7052b7335d75d26757bccf68,make it a great song,taking a break from,5,1,0.2,Moderate,a,1
7052b7335d75d26757bccf68,make it a great song,taking a break from,5,1,0.2,Moderate,great,1
7052b7335d75d26757bccf68,make it a great song,taking a break from,5,1,0.2,Moderate,song,1
27271ab5cb4d1697ffeac1c1,come slowly to see what we are looking at,come find me and sail away we are lucky now,9,3,0.3333333333,Mild,come,1
27271ab5cb4d1697ffeac1c1,come slowly to see what we are looking at,come find me and sail away we are lucky now,9,3,0.3333333333,Mild,slowly,1
27271ab5cb4d1697ffeac1c1,come slowly to see what we are looking at,come find me and sail away we are lucky now,9,3,0.3333333333,Mild,to,1
27271ab5cb4d1697ffeac1c1,come slowly to see what we are looking at,come find me and sail away we are lucky now,9,3,0.3333333333,Mild,see,1
27271ab5cb4d1697ffeac1c1,come slowly to see what we are looking at,come find me and sail away we are lucky now,9,3,0.3333333333,Mild,what,1
27271ab5cb4d1697ffeac1c1,come slowly to see what we are looking at,come find me and sail away we are lucky now,9,3,0.3333333333,Mild,we,1
27271ab5cb4d1697ffeac1c1,come slowly to see what we are looking at,come find me and sail away we are lucky now,9,3,0.3333333333,Mild,are,1
27271ab5cb4d1697ffeac1c1,come slowly to see what we are looking at,come find me and sail away we are lucky now,9,3,0.3333333333,Mild,looking,1
27271ab5cb4d1697ffeac1c1,come slowly to see what we are looking at,come find me and sail away we are lucky now,9,3,0.3333333333,Mild,at,1
fc9980dc418c2dfc0190d163,i am amazing i am unique,i am uneasy and unique,6,3,0.5,No Loss,i,1
fc9980dc418c2dfc0190d163,i am amazing i am unique,i am uneasy and unique,6,3,0.5,No Loss,am,1
fc9980dc418c2dfc0190d163,i am amazing i am unique,i am uneasy and unique,6,3,0.5,No Loss,amazing,1
fc9980dc418c2dfc0190d163,i am amazing i am unique,i am uneasy and unique,6,3,0.5,No Loss,i,1
fc9980dc418c2dfc0190d163,i am amazing i am unique,i am uneasy and unique,6,3,0.5,No Loss,am,1
fc9980dc418c2dfc0190d163,i am amazing i am unique,i am uneasy and unique,6,3,0.5,No Loss,unique,1
0ec4b501c7fd88a76ade99d3,well a man he turned to look,well a man he says true love,7,4,0.5714285714,Moderate,well,1
0ec4b501c7fd88a76ade99d3,well a man he turned to look,well a man he says true love,7,4,0.5714285714,Moderate,a,1
0ec4b501c7fd88a76ade99d3,well a man he turned to look,well a man he says true love,7,4,0.5714285714,Moderate,man,1
0ec4b501c7fd88a76ade99d3,well a man he turned to look,well a man he says true love,7,4,0.5714285714,Moderate,he,1
0ec4b501c7fd88a76ade99d3,well a man he turned to look,well a man he says true love,7,4,0.5714285714,Moderate,turned,1
0ec4b501c7fd88a76ade99d3,well a man he turned to look,well a man he says true love,7,4,0.5714285714,Moderate,to,1
0ec4b501c7fd88a76ade99d3,well a man he turned to look,well a man he says true love,7,4,0.5714285714,Moderate,look,1
4707aa90c50f09c4b1ea4651,with a man who discovered that his head was not his,never mind he discovered that his head was not his,11,7,0.6363636364,Mild,with,1
4707aa90c50f09c4b1ea4651,with a man who discovered that his head was not his,never mind he discovered that his head was not his,11,7,0.6363636364,Mild,a,1
4707aa90c50f09c4b1ea4651,with a man who discovered that his head was not his,never mind he discovered that his head was not his,11,7,0.6363636364,Mild,man,1
4707aa90c50f09c4b1ea4651,with a man who discovered that his head was not his,never mind he discovered that his head was not his,11,7,0.6363636364,Mild,who,1
4707aa90c50f09c4b1ea4651,with a man who discovered that his head was not his,never mind he discovered that his head was not his,11,7,0.6363636364,Mild,discovered,1
4707aa90c50f09c4b1ea4651,with a man who discovered that his head was not his,never mind he discovered that his head was not his,11,7,0.6363636364,Mild,that,1
4707aa90c50f09c4b1ea4651,with a man who discovered that his head was not his,never mind he discovered that his head was not his,11,7,0.6363636364,Mild,his,1
4707aa90c50f09c4b1ea4651,with a man who discovered that his head was not his,never mind he discovered that his head was not his,11,7,0.6363636364,Mild,head,1
4707aa90c50f09c4b1ea4651,with a man who discovered that his head was not his,never mind he discovered that his head was not his,11,7,0.6363636364,Mild,was,1
4707aa90c50f09c4b1ea4651,with a man who discovered that his head was not his,never mind he discovered that his head was not his,11,7,0.6363636364,Mild,not,1
4707aa90c50f09c4b1ea4651,with a man who discovered that his head was not his,never mind he discovered that his head was not his,11,7,0.6363636364,Mild,his,1
e20a2428e0657376de805ab7,i never told you i would stand by your side,i am a bit ugly i was banged by you are side,10,5,0.5,Moderate,i,1
e20a2428e0657376de805ab7,i never told you i would stand by your side,i am a bit ugly i was banged by you are side,10,5,0.5,Moderate,never,1
e20a2428e0657376de805ab7,i never told you i would stand by your side,i am a bit ugly i was banged by you are side,10,5,0.5,Moderate,told,1
e20a2428e0657376de805ab7,i never told you i would stand by your side,i am a bit ugly i was banged by you are side,10,5,0.5,Moderate,you,1
e20a2428e0657376de805ab7,i never told you i would stand by your side,i am a bit ugly i was banged by you are side,10,5,0.5,Moderate,i,1
e20a2428e0657376de805ab7,i never told you i would stand by your side,i am a bit ugly i was banged by you are side,10,5,0.5,Moderate,would,1
e20a2428e0657376de805ab7,i never told you i would stand by your side,i am a bit ugly i was banged by you are side,10,5,0.5,Moderate,stand,1
e20a2428e0657376de805ab7,i never told you i would stand by your side,i am a bit ugly i was banged by you are side,10,5,0.5,Moderate,by,1
e20a2428e0657376de805ab7,i never told you i would stand by your side,i am a bit ugly i was banged by you are side,10,5,0.5,Moderate,your,1
e20a2428e0657376de805ab7,i never told you i would stand by your side,i am a bit ugly i was banged by you are side,10,5,0.5,Moderate,side,1
2a591ed6baade0cb03adc94a,we all know with time,we do not know if,5,2,0.4,Moderate,we,1
2a591ed6baade0cb03adc94a,we all know with time,we do not know if,5,2,0.4,Moderate,all,1
2a591ed6baade0cb03adc94a,we all know with time,we do not know if,5,2,0.4,Moderate,know,1
2a591ed6baade0cb03adc94a,we all know with time,we do not know if,5,2,0.4,Moderate,with,1
2a591ed6baade0cb03adc94a,we all know with time,we do not know if,5,2,0.4,Moderate,time,1
5897208e0d3f385a07d04ec7,oh do you know me,oh oh are you lonely,5,2,0.4,No Loss,oh,1
5897208e0d3f385a07d04ec7,oh do you know me,oh oh are you lonely,5,2,0.4,No Loss,do,1
5897208e0d3f385a07d04ec7,oh do you know me,oh oh are you lonely,5,2,0.4,No Loss,you,1
5897208e0d3f385a07d04ec7,oh do you know me,oh oh are you lonely,5,2,0.4,No Loss,know,1
5897208e0d3f385a07d04ec7,oh do you know me,oh oh are you lonely,5,2,0.4,No Loss,me,1
c54a47bd8cefa2c5341fe547,forcing never to be seized,pointing out the trees,5,0,0.0,Mild,forcing,1
c54a47bd8cefa2c5341fe547,forcing never to be seized,pointing out the trees,5,0,0.0,Mild,never,1
c54a47bd8cefa2c5341fe547,forcing never to be seized,pointing out the trees,5,0,0.0,Mild,to,1
c54a47bd8cefa2c5341fe547,forcing never to be seized,pointing out the trees,5,0,0.0,Mild,be,1
c54a47bd8cefa2c5341fe547,forcing never to be seized,pointing out the trees,5,0,0.0,Mild,seized,1
d90e42c7092d6d2eb1aa59ed,should have known with him,i should have known it is him,5,4,0.8,No Loss,should,1
d90e42c7092d6d2eb1aa59ed,should have known with him,i should have known it is him,5,4,0.8,No Loss,have,1
d90e42c7092d6d2eb1aa59ed,should have known with him,i should have known it is him,5,4,0.8,No Loss,known,1
d90e42c7092d6d2eb1aa59ed,should have known with him,i should have known it is him,5,4,0.8,No Loss,with,1
d90e42c7092d6d2eb1aa59ed,should have known with him,i should have known it is him,5,4,0.8,No Loss,him,1
eead250c61e8a51e428e2035,you got me on my knees again,oh you got me all my means of him,7,4,0.5714285714,Mild,you,1
eead250c61e8a51e428e2035,you got me on my knees again,oh you got me all my means of him,7,4,0.5714285714,Mild,got,1
eead250c61e8a51e428e2035,you got me on my knees again,oh you got me all my means of him,7,4,0.5714285714,Mild,me,1
eead250c61e8a51e428e2035,you got me on my knees again,oh you got me all my means of him,7,4,0.5714285714,Mild,on,1
eead250c61e8a51e428e2035,you got me on my knees again,oh you got me all my means of him,7,4,0.5714285714,Mild,my,1
eead250c61e8a51e428e2035,you got me on my knees again,oh you got me all my means of him,7,4,0.5714285714,Mild,knees,1
eead250c61e8a51e428e2035,you got me on my knees again,oh you got me all my means of him,7,4,0.5714285714,Mild,again,1
c5f40b9c7da27a16d0787a73,it is no big deal it is easy,it is no big deal it is easy,8,8,1.0,No Loss,it,1
c5f40b9c7da27a16d0787a73,it is no big deal it is easy,it is no big deal it is easy,8,8,1.0,No Loss,is,1
c5f40b9c7da27a16d0787a73,it is no big deal it is easy,it is no big deal it is easy,8,8,1.0,No Loss,no,1
c5f40b9c7da27a16d0787a73,it is no big deal it is easy,it is no big deal it is easy,8,8,1.0,No Loss,big,1
c5f40b9c7da27a16d0787a73,it is no big deal it is easy,it is no big deal it is easy,8,8,1.0,No Loss,deal,1
c5f40b9c7da27a16d0787a73,it is no big deal it is easy,it is no big deal it is easy,8,8,1.0,No Loss,it,1
c5f40b9c7da27a16d0787a73,it is no big deal it is easy,it is no big deal it is easy,8,8,1.0,No Loss,is,1
c5f40b9c7da27a16d0787a73,it is no big deal it is easy,it is no big deal it is easy,8,8,1.0,No Loss,easy,1
a2c9da048dc945557c830a61,going to get bored enough to bore ya,get bored or not too,8,3,0.375,No Loss,going,1
a2c9da048dc945557c830a61,going to get bored enough to bore ya,get bored or not too,8,3,0.375,No Loss,to,1
a2c9da048dc945557c830a61,going to get bored enough to bore ya,get bored or not too,8,3,0.375,No Loss,get,1
a2c9da048dc945557c830a61,going to get bored enough to bore ya,get bored or not too,8,3,0.375,No Loss,bored,1
a2c9da048dc945557c830a61,going to get bored enough to bore ya,get bored or not too,8,3,0.375,No Loss,enough,1
a2c9da048dc945557c830a61,going to get bored enough to bore ya,get bored or not too,8,3,0.375,No Loss,to,1
a2c9da048dc945557c830a61,going to get bored enough to bore ya,get bored or not too,8,3,0.375,No Loss,bore,1
a2c9da048dc945557c830a61,going to get bored enough to bore ya,get bored or not too,8,3,0.375,No Loss,ya,1
59e6c3af9ce8b5725fbc56c5,we can drink away false sorrows,we can drink away our sorrows,6,5,0.8333333333,Mild,we,1
59e6c3af9ce8b5725fbc56c5,we can drink away false sorrows,we can drink away our sorrows,6,5,0.8333333333,Mild,can,1
59e6c3af9ce8b5725fbc56c5,we can drink away false sorrows,we can drink away our sorrows,6,5,0.8333333333,Mild,drink,1
59e6c3af9ce8b5725fbc56c5,we can drink away false sorrows,we can drink away our sorrows,6,5,0.8333333333,Mild,away,1
59e6c3af9ce8b5725fbc56c5,we can drink away false sorrows,we can drink away our sorrows,6,5,0.8333333333,Mild,false,1
